bug_id,hunk_i,hunk_j,lexical_distance,ast_distance,package_distance,pair_divergence
Cli_21,2,5,1.0000,1.0000,1.0000,1.0000
Cli_21,3,4,1.0000,0.3504,0.0000,0.3504
Cli_21,3,5,1.0000,1.0000,1.0000,1.0000
Cli_21,4,5,0.9130,1.0000,1.0000,0.9130
Cli_22,0,1,1.0000,0.6309,0.0000,0.6309
Cli_22,0,2,1.0000,0.6667,0.0000,0.6667
Cli_22,0,3,1.0000,0.3333,0.0000,0.3333
Cli_22,0,4,1.0000,0.0000,0.0000,0.0000
Cli_22,0,5,1.0000,0.4206,0.0000,0.4206
Cli_22,0,6,1.0000,0.6667,0.0000,0.6667
Cli_22,1,2,1.0000,0.8412,0.0000,0.8412
Cli_22,1,3,1.0000,0.6986,0.0000,0.6986
Cli_22,1,4,1.0000,0.6309,0.0000,0.6309
Cli_22,1,5,1.0000,0.7276,0.0000,0.7276
Cli_22,1,6,1.0000,0.8412,0.0000,0.8412
Cli_22,2,3,1.0000,0.7276,0.0000,0.7276
Cli_22,2,4,1.0000,0.6667,0.0000,0.6667
Cli_22,2,5,1.0000,0.7540,0.0000,0.7540
Cli_22,2,6,1.0000,0.8596,0.0000,0.8596
Cli_22,3,4,0.5556,0.3333,0.0000,0.1852
Cli_22,3,5,1.0000,0.5436,0.0000,0.5436
Cli_22,3,6,1.0000,0.7276,0.0000,0.7276
Cli_22,4,5,1.0000,0.4206,0.0000,0.4206
Cli_22,4,6,1.0000,0.6667,0.0000,0.6667
Cli_22,5,6,1.0000,0.7540,0.0000,0.7540
Cli_23,0,1,1.0000,0.8039,0.0000,0.8039
Cli_26,0,1,1.0000,0.7831,0.0000,0.7831
Cli_30,0,1,0.1000,1.0000,1.0000,0.1000
Cli_31,0,1,1.0000,1.0000,1.0000,1.0000
Cli_31,0,2,1.0000,1.0000,1.0000,1.0000
Cli_31,1,2,1.0000,1.0000,1.0000,1.0000
Cli_33,0,1,1.0000,0.4362,0.0000,0.4362
Cli_34,0,1,1.0000,1.0000,1.0000,1.0000
Cli_36,0,1,1.0000,0.4057,0.0000,0.4057
Cli_36,0,2,1.0000,1.0000,1.0000,1.0000
Cli_36,1,2,1.0000,1.0000,1.0000,1.0000
Cli_39,0,1,1.0000,0.7819,0.0000,0.7819
Closure_3,0,1,1.0000,0.6398,0.0000,0.6398
Closure_3,0,2,1.0000,0.5218,0.0000,0.5218
Closure_3,1,2,1.0000,0.4037,0.0000,0.4037
Closure_4,0,1,0.0000,0.6392,0.0000,0.0000
Closure_6,0,1,1.0000,0.5499,0.0000,0.5499
Closure_6,0,2,0.1429,0.7360,0.0000,0.1051
Closure_6,1,2,0.6000,0.5499,0.0000,0.3300
Closure_9,0,1,1.0000,0.5064,0.0000,0.5064
Closure_16,0,1,1.0000,0.7545,0.0000,0.7545
Closure_21,0,1,1.0000,0.5714,0.0000,0.5714
Closure_24,0,1,1.0000,0.8843,0.0000,0.8843
Closure_25,0,1,1.0000,0.4393,0.0000,0.4393
Closure_26,0,1,1.0000,0.0000,0.0000,0.0000
Closure_26,0,2,1.0000,0.0000,0.0000,0.0000
Closure_26,1,2,1.0000,0.0000,0.0000,0.0000
Closure_27,0,1,1.0000,0.3962,0.0000,0.3962
Closure_27,0,2,1.0000,0.5000,0.0000,0.5000
Closure_27,1,2,1.0000,0.6462,0.0000,0.6462
Closure_29,0,1,1.0000,0.0000,0.0000,0.0000
Closure_29,0,2,1.0000,0.0000,0.0000,0.0000
Closure_29,1,2,1.0000,0.0000,0.0000,0.0000
Closure_30,0,1,1.0000,1.0000,1.0000,1.0000
Closure_30,0,2,1.0000,1.0000,1.0000,1.0000
Closure_30,0,3,1.0000,1.0000,1.0000,1.0000
Closure_30,1,2,1.0000,0.6460,0.0000,0.6460
Closure_30,1,3,1.0000,0.0000,0.0000,0.0000
Closure_30,2,3,1.0000,0.6460,0.0000,0.6460
Closure_32,0,1,1.0000,0.3839,0.0000,0.3839
Closure_32,0,2,1.0000,0.3839,0.0000,0.3839
Closure_32,0,3,1.0000,0.6641,0.0000,0.6641
Closure_32,1,2,1.0000,0.0000,0.0000,0.0000
Closure_32,1,3,1.0000,0.5759,0.0000,0.5759
Closure_32,2,3,0.8667,0.5759,0.0000,0.4991
Closure_34,0,1,1.0000,0.7617,0.0000,0.7617
Closure_34,0,2,1.0000,1.0000,1.0000,1.0000
Closure_34,1,2,1.0000,1.0000,1.0000,1.0000
Closure_37,0,1,1.0000,1.0000,1.0000,1.0000
Closure_39,0,1,1.0000,0.8538,0.0000,0.8538
Closure_41,0,1,0.7778,0.0000,0.0000,0.0000
Closure_43,0,1,1.0000,0.0000,0.0000,0.0000
Closure_43,0,2,1.0000,0.5430,0.0000,0.5430
Closure_43,1,2,1.0000,0.5430,0.0000,0.5430
Closure_45,0,1,1.0000,0.6705,0.0000,0.6705
Closure_45,0,2,1.0000,0.4687,0.0000,0.4687
Closure_45,1,2,1.0000,0.7685,0.0000,0.7685
Closure_47,0,1,1.0000,1.0000,1.0000,1.0000
Closure_49,0,1,1.0000,0.4307,0.0000,0.4307
Closure_49,0,2,1.0000,0.6460,0.0000,0.6460
Closure_49,1,2,0.8571,0.5000,0.0000,0.4286
Closure_50,0,1,1.0000,0.5377,0.0000,0.5377
Closure_51,0,1,1.0000,0.4628,0.0000,0.4628
Closure_53,0,1,1.0000,0.0000,0.0000,0.0000
Closure_54,0,1,1.0000,1.0000,1.0000,1.0000
Closure_54,0,2,1.0000,1.0000,1.0000,1.0000
Closure_54,1,2,1.0000,0.7360,0.0000,0.7360
Closure_60,0,1,1.0000,0.5218,0.0000,0.5218
Closure_64,0,1,1.0000,0.6594,0.0000,0.6594
Closure_68,0,1,1.0000,0.7678,0.0000,0.7678
Closure_68,0,2,1.0000,0.7678,0.0000,0.7678
Closure_68,1,2,1.0000,0.0000,0.0000,0.0000
Closure_72,0,1,1.0000,1.0000,1.0000,1.0000
Closure_74,0,1,1.0000,0.3413,0.0000,0.3413
Closure_75,0,1,1.0000,0.5218,0.0000,0.5218
Closure_76,0,1,1.0000,0.5721,0.0000,0.5721
Closure_76,0,2,1.0000,0.7306,0.0000,0.7306
Closure_76,0,3,0.9167,0.7759,0.0000,0.7113
Closure_76,1,2,1.0000,0.5268,0.0000,0.5268
Closure_76,1,3,1.0000,0.6114,0.0000,0.6114
Closure_76,2,3,1.0000,0.7541,0.0000,0.7541
Closure_79,0,1,1.0000,1.0000,1.0000,1.0000
Closure_80,0,1,0.0000,0.0000,0.0000,0.0000
Closure_84,0,1,1.0000,0.0000,0.0000,0.0000
Closure_84,0,2,0.8750,0.0000,0.0000,0.0000
Closure_84,1,2,1.0000,0.0000,0.0000,0.0000
Closure_85,0,1,1.0000,0.7820,0.0000,0.7820
Closure_85,0,2,0.8000,0.3731,0.0000,0.2985
Closure_85,1,2,1.0000,0.7062,0.0000,0.7062
Closure_89,0,1,1.0000,1.0000,1.0000,1.0000
Closure_90,0,1,1.0000,1.0000,1.0000,1.0000
Closure_98,0,1,1.0000,0.0000,0.0000,0.0000
Closure_98,0,2,0.8824,0.0000,0.0000,0.0000
Closure_98,1,2,1.0000,0.0000,0.0000,0.0000
Closure_99,0,1,1.0000,0.6206,0.0000,0.6206
Closure_100,0,1,1.0000,0.4362,0.0000,0.4362
Closure_103,0,1,1.0000,1.0000,1.0000,1.0000
Closure_105,0,1,1.0000,0.5321,0.0000,0.5321
Closure_106,0,1,1.0000,1.0000,1.0000,1.0000
Closure_108,0,1,1.0000,0.0000,0.0000,0.0000
Closure_108,0,2,1.0000,0.0000,0.0000,0.0000
Closure_108,0,3,1.0000,0.5779,0.0000,0.5779
Closure_108,1,2,1.0000,0.0000,0.0000,0.0000
Closure_108,1,3,1.0000,0.5779,0.0000,0.5779
Closure_108,2,3,1.0000,0.5779,0.0000,0.5779
Closure_110,0,1,1.0000,0.6838,0.0000,0.6838
Closure_110,0,2,1.0000,0.0000,0.0000,0.0000
Closure_110,0,3,1.0000,0.0000,0.0000,0.0000
Closure_110,0,4,1.0000,0.7837,0.0000,0.7837
Closure_110,0,5,1.0000,1.0000,1.0000,1.0000
Closure_110,1,2,1.0000,0.6838,0.0000,0.6838
Closure_110,1,3,1.0000,0.6838,0.0000,0.6838
Closure_110,1,4,1.0000,0.9312,0.0000,0.9312
Closure_110,1,5,1.0000,1.0000,1.0000,1.0000
Closure_110,2,3,1.0000,0.0000,0.0000,0.0000
Closure_110,2,4,1.0000,0.7837,0.0000,0.7837
Closure_110,2,5,1.0000,1.0000,1.0000,1.0000
Closure_110,3,4,0.8571,0.7837,0.0000,0.6718
Closure_110,3,5,1.0000,1.0000,1.0000,1.0000
Closure_110,4,5,1.0000,1.0000,1.0000,1.0000
Closure_115,0,1,1.0000,0.7380,0.0000,0.7380
Closure_116,0,1,1.0000,0.0000,0.0000,0.0000
Closure_117,0,1,0.0000,0.3372,0.0000,0.0000
Closure_134,0,1,1.0000,0.7627,0.0000,0.7627
Closure_134,0,2,1.0000,0.7627,0.0000,0.7627
Closure_134,0,3,1.0000,0.7067,0.0000,0.7067
Closure_134,0,4,1.0000,0.7360,0.0000,0.7360
Closure_134,0,5,1.0000,1.0000,1.0000,1.0000
Closure_134,1,2,1.0000,0.6744,0.0000,0.6744
Closure_134,1,3,1.0000,0.5973,0.0000,0.5973
Closure_134,1,4,1.0000,0.6382,0.0000,0.6382
Closure_134,1,5,1.0000,1.0000,1.0000,1.0000
Closure_134,2,3,1.0000,0.5973,0.0000,0.5973
Closure_134,2,4,1.0000,0.6382,0.0000,0.6382
Closure_134,2,5,1.0000,1.0000,1.0000,1.0000
Closure_134,3,4,1.0000,0.5499,0.0000,0.5499
Closure_134,3,5,1.0000,1.0000,1.0000,1.0000
Closure_134,4,5,0.9000,1.0000,1.0000,0.9000
Closure_135,0,1,1.0000,1.0000,1.0000,1.0000
Closure_135,0,2,1.0000,1.0000,1.0000,1.0000
Closure_135,1,2,1.0000,0.0000,0.0000,0.0000
Closure_136,0,1,0.9333,1.0000,1.0000,0.9333
Closure_137,0,1,1.0000,0.2058,0.0000,0.2058
Closure_137,0,2,1.0000,0.4117,0.0000,0.4117
Closure_137,0,3,1.0000,0.4117,0.0000,0.4117
Closure_137,0,4,1.0000,0.2058,0.0000,0.2058
Closure_137,0,5,1.0000,0.6838,0.0000,0.6838
Closure_137,0,6,1.0000,0.2058,0.0000,0.2058
Closure_137,0,7,1.0000,1.0000,1.0000,1.0000
Closure_137,0,8,1.0000,1.0000,1.0000,1.0000
Closure_137,0,9,1.0000,1.0000,1.0000,1.0000
Closure_137,1,2,1.0000,0.3263,0.0000,0.3263
Closure_137,1,3,1.0000,0.3263,0.0000,0.3263
Closure_137,1,4,1.0000,0.0000,0.0000,0.0000
Closure_137,1,5,1.0000,0.6525,0.0000,0.6525
Closure_137,1,6,1.0000,0.0000,0.0000,0.0000
Closure_137,1,7,1.0000,1.0000,1.0000,1.0000
Closure_137,1,8,1.0000,1.0000,1.0000,1.0000
Closure_137,1,9,1.0000,1.0000,1.0000,1.0000
Closure_137,2,3,1.0000,0.4780,0.0000,0.4780
Closure_137,2,4,1.0000,0.3263,0.0000,0.3263
Closure_137,2,5,1.0000,0.7121,0.0000,0.7121
Closure_137,2,6,1.0000,0.3263,0.0000,0.3263
Closure_137,2,7,1.0000,1.0000,1.0000,1.0000
Closure_137,2,8,1.0000,1.0000,1.0000,1.0000
Closure_137,2,9,1.0000,1.0000,1.0000,1.0000
Closure_137,3,4,1.0000,0.3263,0.0000,0.3263
Closure_137,3,5,0.9794,0.7121,0.0000,0.6974
Closure_137,3,6,1.0000,0.3263,0.0000,0.3263
Closure_137,3,7,1.0000,1.0000,1.0000,1.0000
Closure_137,3,8,1.0000,1.0000,1.0000,1.0000
Closure_137,3,9,1.0000,1.0000,1.0000,1.0000
Closure_137,4,5,1.0000,0.6525,0.0000,0.6525
Closure_137,4,6,1.0000,0.0000,0.0000,0.0000
Closure_137,4,7,1.0000,1.0000,1.0000,1.0000
Closure_137,4,8,1.0000,1.0000,1.0000,1.0000
Closure_137,4,9,1.0000,1.0000,1.0000,1.0000
Closure_137,5,6,1.0000,0.6525,0.0000,0.6525
Closure_137,5,7,1.0000,1.0000,1.0000,1.0000
Closure_137,5,8,1.0000,1.0000,1.0000,1.0000
Closure_137,5,9,1.0000,1.0000,1.0000,1.0000
Closure_137,6,7,1.0000,1.0000,1.0000,1.0000
Closure_137,6,8,1.0000,1.0000,1.0000,1.0000
Closure_137,6,9,1.0000,1.0000,1.0000,1.0000
Closure_137,7,8,1.0000,1.0000,1.0000,1.0000
Closure_137,7,9,1.0000,1.0000,1.0000,1.0000
Closure_137,8,9,0.0000,0.4037,0.0000,0.0000
Closure_138,0,1,1.0000,0.6240,0.0000,0.6240
Closure_138,0,2,1.0000,1.0000,1.0000,1.0000
Closure_138,1,2,1.0000,1.0000,1.0000,1.0000
Closure_139,0,1,1.0000,0.0000,0.0000,0.0000
Closure_139,0,2,1.0000,0.0000,0.0000,0.0000
Closure_139,0,3,1.0000,0.4687,0.0000,0.4687
Closure_139,1,2,0.8889,0.0000,0.0000,0.0000
Closure_139,1,3,1.0000,0.4687,0.0000,0.4687
Closure_139,2,3,1.0000,0.4687,0.0000,0.4687
Closure_140,0,1,1.0000,0.0000,0.0000,0.0000
Closure_140,0,2,1.0000,0.4160,0.0000,0.4160
Closure_140,1,2,0.7143,0.4160,0.0000,0.2972
Closure_141,0,1,1.0000,1.0000,1.0000,1.0000
Closure_141,0,2,1.0000,1.0000,1.0000,1.0000
Closure_141,1,2,0.8400,0.3333,0.0000,0.2800
Closure_142,0,1,1.0000,1.0000,1.0000,1.0000
Closure_142,0,2,1.0000,1.0000,1.0000,1.0000
Closure_142,1,2,1.0000,0.0000,0.0000,0.0000
Closure_143,0,1,1.0000,1.0000,1.0000,1.0000
Closure_144,0,1,1.0000,0.3372,0.0000,0.3372
Closure_144,0,2,1.0000,0.0000,0.0000,0.0000
Closure_144,0,3,1.0000,0.7067,0.0000,0.7067
Closure_144,0,4,1.0000,1.0000,1.0000,1.0000
Closure_144,0,5,1.0000,1.0000,1.0000,1.0000
Closure_144,0,6,1.0000,1.0000,1.0000,1.0000
Closure_144,0,7,1.0000,1.0000,1.0000,1.0000
Closure_144,0,8,1.0000,1.0000,1.0000,1.0000
Closure_144,1,2,1.0000,0.3372,0.0000,0.3372
Closure_144,1,3,1.0000,0.7627,0.0000,0.7627
Closure_144,1,4,1.0000,1.0000,1.0000,1.0000
Closure_144,1,5,1.0000,1.0000,1.0000,1.0000
Closure_144,1,6,1.0000,1.0000,1.0000,1.0000
Closure_144,1,7,1.0000,1.0000,1.0000,1.0000
Closure_144,1,8,1.0000,1.0000,1.0000,1.0000
Closure_144,2,3,1.0000,0.7067,0.0000,0.7067
Closure_144,2,4,1.0000,1.0000,1.0000,1.0000
Closure_144,2,5,1.0000,1.0000,1.0000,1.0000
Closure_144,2,6,1.0000,1.0000,1.0000,1.0000
Closure_144,2,7,0.8857,1.0000,1.0000,0.8857
Closure_144,2,8,1.0000,1.0000,1.0000,1.0000
Closure_144,3,4,1.0000,1.0000,1.0000,1.0000
Closure_144,3,5,1.0000,1.0000,1.0000,1.0000
Closure_144,3,6,1.0000,1.0000,1.0000,1.0000
Closure_144,3,7,1.0000,1.0000,1.0000,1.0000
Closure_144,3,8,1.0000,1.0000,1.0000,1.0000
Closure_144,4,5,1.0000,0.0000,0.0000,0.0000
Closure_144,4,6,1.0000,0.0000,0.0000,0.0000
Closure_144,4,7,1.0000,1.0000,1.0000,1.0000
Closure_144,4,8,1.0000,1.0000,1.0000,1.0000
Closure_144,5,6,1.0000,0.0000,0.0000,0.0000
Closure_144,5,7,1.0000,1.0000,1.0000,1.0000
Closure_144,5,8,1.0000,1.0000,1.0000,1.0000
Closure_144,6,7,1.0000,1.0000,1.0000,1.0000
Closure_144,6,8,1.0000,1.0000,1.0000,1.0000
Closure_144,7,8,1.0000,1.0000,1.0000,1.0000
Closure_147,0,1,1.0000,1.0000,1.0000,1.0000
Closure_148,0,1,1.0000,1.0000,1.0000,1.0000
Closure_148,0,2,1.0000,1.0000,1.0000,1.0000
Closure_148,0,3,1.0000,1.0000,1.0000,1.0000
Closure_148,0,4,1.0000,1.0000,1.0000,1.0000
Closure_148,0,5,1.0000,1.0000,1.0000,1.0000
Closure_148,0,6,1.0000,1.0000,1.0000,1.0000
Closure_148,0,7,1.0000,1.0000,1.0000,1.0000
Closure_148,0,8,1.0000,1.0000,1.0000,1.0000
Closure_148,0,9,1.0000,1.0000,1.0000,1.0000
Closure_148,0,10,1.0000,1.0000,1.0000,1.0000
Closure_148,0,11,1.0000,1.0000,1.0000,1.0000
Closure_148,0,12,1.0000,1.0000,1.0000,1.0000
Closure_148,0,13,1.0000,1.0000,1.0000,1.0000
Closure_148,0,14,1.0000,1.0000,1.0000,1.0000
Closure_148,0,15,1.0000,1.0000,1.0000,1.0000
Closure_148,1,2,1.0000,0.4628,0.0000,0.4628
Closure_148,1,3,1.0000,0.4628,0.0000,0.4628
Closure_148,1,4,1.0000,0.2314,0.0000,0.2314
Closure_148,1,5,1.0000,0.3667,0.0000,0.3667
Closure_148,1,6,1.0000,0.0000,0.0000,0.0000
Closure_148,1,7,1.0000,0.3667,0.0000,0.3667
Closure_148,1,8,1.0000,0.4628,0.0000,0.4628
Closure_148,1,9,1.0000,0.2314,0.0000,0.2314
Closure_148,1,10,1.0000,0.0000,0.0000,0.0000
Closure_148,1,11,1.0000,0.0000,0.0000,0.0000
Closure_148,1,12,1.0000,0.0000,0.0000,0.0000
Closure_148,1,13,1.0000,0.5981,0.0000,0.5981
Closure_148,1,14,1.0000,0.3667,0.0000,0.3667
Closure_148,1,15,1.0000,0.3667,0.0000,0.3667
Closure_148,2,3,1.0000,0.6496,0.0000,0.6496
Closure_148,2,4,1.0000,0.5372,0.0000,0.5372
Closure_148,2,5,1.0000,0.5981,0.0000,0.5981
Closure_148,2,6,1.0000,0.4628,0.0000,0.4628
Closure_148,2,7,1.0000,0.5981,0.0000,0.5981
Closure_148,2,8,1.0000,0.6496,0.0000,0.6496
Closure_148,2,9,1.0000,0.5372,0.0000,0.5372
Closure_148,2,10,1.0000,0.4628,0.0000,0.4628
Closure_148,2,11,1.0000,0.4628,0.0000,0.4628
Closure_148,2,12,1.0000,0.4628,0.0000,0.4628
Closure_148,2,13,1.0000,0.7335,0.0000,0.7335
Closure_148,2,14,1.0000,0.5981,0.0000,0.5981
Closure_148,2,15,1.0000,0.5981,0.0000,0.5981
Closure_148,3,4,1.0000,0.5372,0.0000,0.5372
Closure_148,3,5,0.9661,0.5981,0.0000,0.5778
Closure_148,3,6,0.9545,0.4628,0.0000,0.4417
Closure_148,3,7,0.9608,0.5981,0.0000,0.5746
Closure_148,3,8,1.0000,0.6496,0.0000,0.6496
Closure_148,3,9,0.9420,0.5372,0.0000,0.5061
Closure_148,3,10,0.8710,0.4628,0.0000,0.4030
Closure_148,3,11,0.9487,0.4628,0.0000,0.4390
Closure_148,3,12,0.9245,0.4628,0.0000,0.4278
Closure_148,3,13,1.0000,0.7335,0.0000,0.7335
Closure_148,3,14,0.9016,0.5981,0.0000,0.5393
Closure_148,3,15,0.9500,0.5981,0.0000,0.5682
Closure_148,4,5,1.0000,0.4628,0.0000,0.4628
Closure_148,4,6,1.0000,0.2314,0.0000,0.2314
Closure_148,4,7,1.0000,0.4628,0.0000,0.4628
Closure_148,4,8,1.0000,0.5372,0.0000,0.5372
Closure_148,4,9,1.0000,0.3667,0.0000,0.3667
Closure_148,4,10,1.0000,0.2314,0.0000,0.2314
Closure_148,4,11,1.0000,0.2314,0.0000,0.2314
Closure_148,4,12,1.0000,0.2314,0.0000,0.2314
Closure_148,4,13,1.0000,0.6496,0.0000,0.6496
Closure_148,4,14,1.0000,0.4628,0.0000,0.4628
Closure_148,4,15,1.0000,0.4628,0.0000,0.4628
Closure_148,5,6,0.8824,0.3667,0.0000,0.3236
Closure_148,5,7,0.9167,0.5372,0.0000,0.4925
Closure_148,5,8,1.0000,0.5981,0.0000,0.5981
Closure_148,5,9,0.9524,0.4628,0.0000,0.4407
Closure_148,5,10,0.9429,0.3667,0.0000,0.3458
Closure_148,5,11,0.9608,0.3667,0.0000,0.3523
Closure_148,5,12,0.9231,0.3667,0.0000,0.3385
Closure_148,5,13,1.0000,0.6941,0.0000,0.6941
Closure_148,5,14,0.9412,0.5372,0.0000,0.5056
Closure_148,5,15,1.0000,0.5372,0.0000,0.5372
Closure_148,6,7,0.7778,0.3667,0.0000,0.2852
Closure_148,6,8,1.0000,0.4628,0.0000,0.4628
