bug_id,hunk_i,hunk_j,lexical_distance,ast_distance,package_distance,pair_divergence
Cli_1,1,4,1.0000,0.2143,0.0000,0.2143
Cli_1,1,5,1.0000,0.0714,0.0000,0.0714
Cli_1,1,6,1.0000,0.2143,0.0000,0.2143
Cli_1,1,7,1.0000,0.2857,0.0000,0.2857
Cli_1,1,8,1.0000,0.2857,0.0000,0.2857
Cli_1,1,9,1.0000,0.0714,0.0000,0.0714
Cli_1,2,3,1.0000,0.3571,0.0000,0.3571
Cli_1,2,4,1.0000,0.3571,0.0000,0.3571
Cli_1,2,5,1.0000,0.2143,0.0000,0.2143
Cli_1,2,6,1.0000,0.3571,0.0000,0.3571
Cli_1,2,7,1.0000,0.4286,0.0000,0.4286
Cli_1,2,8,1.0000,0.4286,0.0000,0.4286
Cli_1,2,9,1.0000,0.2143,0.0000,0.2143
Cli_1,3,4,1.0000,0.2857,0.0000,0.2857
Cli_1,3,5,1.0000,0.1429,0.0000,0.1429
Cli_1,3,6,1.0000,0.2857,0.0000,0.2857
Cli_1,3,7,1.0000,0.3571,0.0000,0.3571
Cli_1,3,8,1.0000,0.3571,0.0000,0.3571
Cli_1,3,9,1.0000,0.1429,0.0000,0.1429
Cli_1,4,5,0.7857,0.1429,0.0000,0.1122
Cli_1,4,6,0.8261,0.2857,0.0000,0.2360
Cli_1,4,7,1.0000,0.3571,0.0000,0.3571
Cli_1,4,8,1.0000,0.3571,0.0000,0.3571
Cli_1,4,9,1.0000,0.1429,0.0000,0.1429
Cli_1,5,6,0.7931,0.1429,0.0000,0.1133
Cli_1,5,7,1.0000,0.2143,0.0000,0.2143
Cli_1,5,8,1.0000,0.2143,0.0000,0.2143
Cli_1,5,9,1.0000,0.0000,0.0000,0.0000
Cli_1,6,7,1.0000,0.3571,0.0000,0.3571
Cli_1,6,8,1.0000,0.3571,0.0000,0.3571
Cli_1,6,9,1.0000,0.1429,0.0000,0.1429
Cli_1,7,8,1.0000,0.4286,0.0000,0.4286
Cli_1,7,9,1.0000,0.2143,0.0000,0.2143
Cli_1,8,9,1.0000,0.2143,0.0000,0.2143
Cli_7,0,1,1.0000,0.1053,0.0000,0.1053
Cli_10,0,1,1.0000,0.1200,0.0000,0.1200
Cli_13,0,1,1.0000,1.0000,1.0000,1.0000
Cli_13,0,2,1.0000,1.0000,1.0000,1.0000
Cli_13,1,2,1.0000,1.0000,1.0000,1.0000
Cli_14,0,1,0.6667,0.2083,0.0000,0.1389
Cli_16,0,1,1.0000,0.0000,0.0000,0.0000
Cli_16,0,2,1.0000,1.0000,1.0000,1.0000
Cli_16,0,3,1.0000,1.0000,1.0000,1.0000
Cli_16,0,4,1.0000,1.0000,1.0000,1.0000
Cli_16,0,5,1.0000,1.0000,1.0000,1.0000
Cli_16,1,2,1.0000,1.0000,1.0000,1.0000
Cli_16,1,3,1.0000,1.0000,1.0000,1.0000
Cli_16,1,4,1.0000,1.0000,1.0000,1.0000
Cli_16,1,5,1.0000,1.0000,1.0000,1.0000
Cli_16,2,3,1.0000,1.0000,1.0000,1.0000
Cli_16,2,4,1.0000,1.0000,1.0000,1.0000
Cli_16,2,5,1.0000,1.0000,1.0000,1.0000
Cli_16,3,4,1.0000,1.0000,1.0000,1.0000
Cli_16,3,5,1.0000,1.0000,1.0000,1.0000
Cli_16,4,5,1.0000,0.0000,0.0000,0.0000
Cli_18,0,1,1.0000,0.4000,0.0000,0.4000
Cli_18,0,2,1.0000,0.3200,0.0000,0.3200
Cli_18,1,2,1.0000,0.0800,0.0000,0.0800
Cli_21,0,1,1.0000,0.0000,0.0000,0.0000
Cli_21,0,2,1.0000,1.0000,1.0000,1.0000
Cli_21,0,3,1.0000,1.0000,1.0000,1.0000
Cli_21,0,4,1.0000,1.0000,1.0000,1.0000
Cli_21,0,5,1.0000,1.0000,1.0000,1.0000
Cli_21,1,2,1.0000,1.0000,1.0000,1.0000
Cli_21,1,3,1.0000,1.0000,1.0000,1.0000
Cli_21,1,4,1.0000,1.0000,1.0000,1.0000
Cli_21,1,5,1.0000,1.0000,1.0000,1.0000
Cli_21,2,3,1.0000,0.0000,0.0000,0.0000
Cli_21,2,4,1.0000,0.0909,0.0000,0.0909
Cli_21,2,5,1.0000,1.0000,1.0000,1.0000
Cli_21,3,4,1.0000,0.0909,0.0000,0.0909
Cli_21,3,5,1.0000,1.0000,1.0000,1.0000
Cli_21,4,5,0.9130,1.0000,1.0000,0.9130
Cli_22,0,1,1.0000,0.2692,0.0000,0.2692
Cli_22,0,2,1.0000,0.3077,0.0000,0.3077
Cli_22,0,3,1.0000,0.0769,0.0000,0.0769
Cli_22,0,4,1.0000,0.0000,0.0000,0.0000
Cli_22,0,5,1.0000,0.1154,0.0000,0.1154
Cli_22,0,6,1.0000,0.3077,0.0000,0.3077
Cli_22,1,2,1.0000,0.5769,0.0000,0.5769
Cli_22,1,3,1.0000,0.3462,0.0000,0.3462
Cli_22,1,4,1.0000,0.2692,0.0000,0.2692
Cli_22,1,5,1.0000,0.3846,0.0000,0.3846
Cli_22,1,6,1.0000,0.5769,0.0000,0.5769
Cli_22,2,3,1.0000,0.3846,0.0000,0.3846
Cli_22,2,4,1.0000,0.3077,0.0000,0.3077
Cli_22,2,5,1.0000,0.4231,0.0000,0.4231
Cli_22,2,6,1.0000,0.6154,0.0000,0.6154
Cli_22,3,4,0.5556,0.0769,0.0000,0.0427
Cli_22,3,5,1.0000,0.1923,0.0000,0.1923
Cli_22,3,6,1.0000,0.3846,0.0000,0.3846
Cli_22,4,5,1.0000,0.1154,0.0000,0.1154
Cli_22,4,6,1.0000,0.3077,0.0000,0.3077
Cli_22,5,6,1.0000,0.4231,0.0000,0.4231
Cli_23,0,1,1.0000,0.5238,0.0000,0.5238
Cli_26,0,1,1.0000,0.5455,0.0000,0.5455
Cli_30,0,1,0.1000,1.0000,1.0000,0.1000
Cli_31,0,1,1.0000,1.0000,1.0000,1.0000
Cli_31,0,2,1.0000,1.0000,1.0000,1.0000
Cli_31,1,2,1.0000,1.0000,1.0000,1.0000
Cli_33,0,1,1.0000,0.1304,0.0000,0.1304
Cli_34,0,1,1.0000,1.0000,1.0000,1.0000
Cli_36,0,1,1.0000,0.1429,0.0000,0.1429
Cli_36,0,2,1.0000,1.0000,1.0000,1.0000
Cli_36,1,2,1.0000,1.0000,1.0000,1.0000
Cli_39,0,1,1.0000,0.4783,0.0000,0.4783
Closure_3,0,1,1.0000,0.2667,0.0000,0.2667
Closure_3,0,2,1.0000,0.1667,0.0000,0.1667
Closure_3,1,2,1.0000,0.1000,0.0000,0.1000
Closure_4,0,1,0.0000,0.3000,0.0000,0.0000
Closure_6,0,1,1.0000,0.2000,0.0000,0.2000
Closure_6,0,2,0.1429,0.4000,0.0000,0.0571
Closure_6,1,2,0.6000,0.2000,0.0000,0.1200
Closure_9,0,1,1.0000,0.1739,0.0000,0.1739
Closure_16,0,1,1.0000,0.4348,0.0000,0.4348
Closure_21,0,1,1.0000,0.2273,0.0000,0.2273
Closure_24,0,1,1.0000,0.6818,0.0000,0.6818
Closure_25,0,1,1.0000,0.1053,0.0000,0.1053
Closure_26,0,1,1.0000,0.0000,0.0000,0.0000
Closure_26,0,2,1.0000,0.0000,0.0000,0.0000
Closure_26,1,2,1.0000,0.0000,0.0000,0.0000
Closure_27,0,1,1.0000,0.1333,0.0000,0.1333
Closure_27,0,2,1.0000,0.2000,0.0000,0.2000
Closure_27,1,2,1.0000,0.3333,0.0000,0.3333
Closure_29,0,1,1.0000,0.0000,0.0000,0.0000
Closure_29,0,2,1.0000,0.0000,0.0000,0.0000
Closure_29,1,2,1.0000,0.0000,0.0000,0.0000
Closure_30,0,1,1.0000,1.0000,1.0000,1.0000
Closure_30,0,2,1.0000,1.0000,1.0000,1.0000
Closure_30,0,3,1.0000,1.0000,1.0000,1.0000
Closure_30,1,2,1.0000,0.2917,0.0000,0.2917
Closure_30,1,3,1.0000,0.0000,0.0000,0.0000
Closure_30,2,3,1.0000,0.2917,0.0000,0.2917
Closure_32,0,1,1.0000,0.0833,0.0000,0.0833
Closure_32,0,2,1.0000,0.0833,0.0000,0.0833
Closure_32,0,3,1.0000,0.2778,0.0000,0.2778
Closure_32,1,2,1.0000,0.0000,0.0000,0.0000
Closure_32,1,3,1.0000,0.1944,0.0000,0.1944
Closure_32,2,3,0.8667,0.1944,0.0000,0.1685
Closure_34,0,1,1.0000,0.4286,0.0000,0.4286
Closure_34,0,2,1.0000,1.0000,1.0000,1.0000
Closure_34,1,2,1.0000,1.0000,1.0000,1.0000
Closure_37,0,1,1.0000,1.0000,1.0000,1.0000
Closure_39,0,1,1.0000,0.6190,0.0000,0.6190
Closure_41,0,1,0.7778,0.0000,0.0000,0.0000
Closure_43,0,1,1.0000,0.0000,0.0000,0.0000
Closure_43,0,2,1.0000,0.1714,0.0000,0.1714
Closure_43,1,2,1.0000,0.1714,0.0000,0.1714
Closure_45,0,1,1.0000,0.3000,0.0000,0.3000
Closure_45,0,2,1.0000,0.1333,0.0000,0.1333
Closure_45,1,2,1.0000,0.4333,0.0000,0.4333
Closure_47,0,1,1.0000,1.0000,1.0000,1.0000
Closure_49,0,1,1.0000,0.1250,0.0000,0.1250
Closure_49,0,2,1.0000,0.2917,0.0000,0.2917
Closure_49,1,2,0.8571,0.1667,0.0000,0.1429
Closure_50,0,1,1.0000,0.1852,0.0000,0.1852
Closure_51,0,1,1.0000,0.1579,0.0000,0.1579
Closure_53,0,1,1.0000,0.0000,0.0000,0.0000
Closure_54,0,1,1.0000,1.0000,1.0000,1.0000
Closure_54,0,2,1.0000,1.0000,1.0000,1.0000
Closure_54,1,2,1.0000,0.4000,0.0000,0.4000
Closure_60,0,1,1.0000,0.1667,0.0000,0.1667
Closure_64,0,1,1.0000,0.2963,0.0000,0.2963
Closure_68,0,1,1.0000,0.4167,0.0000,0.4167
Closure_68,0,2,1.0000,0.4167,0.0000,0.4167
Closure_68,1,2,1.0000,0.0000,0.0000,0.0000
Closure_72,0,1,1.0000,1.0000,1.0000,1.0000
Closure_74,0,1,1.0000,0.0833,0.0000,0.0833
Closure_75,0,1,1.0000,0.1667,0.0000,0.1667
Closure_76,0,1,1.0000,0.2069,0.0000,0.2069
Closure_76,0,2,1.0000,0.3793,0.0000,0.3793
Closure_76,0,3,0.9167,0.4483,0.0000,0.4109
Closure_76,1,2,1.0000,0.1724,0.0000,0.1724
Closure_76,1,3,1.0000,0.2414,0.0000,0.2414
Closure_76,2,3,1.0000,0.4138,0.0000,0.4138
Closure_79,0,1,1.0000,1.0000,1.0000,1.0000
Closure_80,0,1,0.0000,0.0000,0.0000,0.0000
Closure_84,0,1,1.0000,0.0000,0.0000,0.0000
Closure_84,0,2,0.8750,0.0000,0.0000,0.0000
Closure_84,1,2,1.0000,0.0000,0.0000,0.0000
Closure_85,0,1,1.0000,0.5000,0.0000,0.5000
Closure_85,0,2,0.8000,0.1111,0.0000,0.0889
Closure_85,1,2,1.0000,0.3889,0.0000,0.3889
Closure_89,0,1,1.0000,1.0000,1.0000,1.0000
Closure_90,0,1,1.0000,1.0000,1.0000,1.0000
Closure_98,0,1,1.0000,0.0000,0.0000,0.0000
Closure_98,0,2,0.8824,0.0000,0.0000,0.0000
Closure_98,1,2,1.0000,0.0000,0.0000,0.0000
Closure_99,0,1,1.0000,0.2727,0.0000,0.2727
Closure_100,0,1,1.0000,0.1304,0.0000,0.1304
Closure_103,0,1,1.0000,1.0000,1.0000,1.0000
Closure_105,0,1,1.0000,0.1786,0.0000,0.1786
Closure_106,0,1,1.0000,1.0000,1.0000,1.0000
Closure_108,0,1,1.0000,0.0000,0.0000,0.0000
Closure_108,0,2,1.0000,0.0000,0.0000,0.0000
Closure_108,0,3,1.0000,0.2143,0.0000,0.2143
Closure_108,1,2,1.0000,0.0000,0.0000,0.0000
Closure_108,1,3,1.0000,0.2143,0.0000,0.2143
Closure_108,2,3,1.0000,0.2143,0.0000,0.2143
Closure_110,0,1,1.0000,0.3214,0.0000,0.3214
Closure_110,0,2,1.0000,0.0000,0.0000,0.0000
Closure_110,0,3,1.0000,0.0000,0.0000,0.0000
Closure_110,0,4,1.0000,0.4643,0.0000,0.4643
Closure_110,0,5,1.0000,1.0000,1.0000,1.0000
Closure_110,1,2,1.0000,0.3214,0.0000,0.3214
Closure_110,1,3,1.0000,0.3214,0.0000,0.3214
Closure_110,1,4,1.0000,0.7857,0.0000,0.7857
Closure_110,1,5,1.0000,1.0000,1.0000,1.0000
Closure_110,2,3,1.0000,0.0000,0.0000,0.0000
Closure_110,2,4,1.0000,0.4643,0.0000,0.4643
Closure_110,2,5,1.0000,1.0000,1.0000,1.0000
Closure_110,3,4,0.8571,0.4643,0.0000,0.3980
Closure_110,3,5,1.0000,1.0000,1.0000,1.0000
Closure_110,4,5,1.0000,1.0000,1.0000,1.0000
Closure_115,0,1,1.0000,0.3929,0.0000,0.3929
Closure_116,0,1,1.0000,0.0000,0.0000,0.0000
Closure_117,0,1,0.0000,0.0800,0.0000,0.0000
Closure_134,0,1,1.0000,0.4400,0.0000,0.4400
Closure_134,0,2,1.0000,0.4400,0.0000,0.4400
Closure_134,0,3,1.0000,0.3600,0.0000,0.3600
Closure_134,0,4,1.0000,0.4000,0.0000,0.4000
Closure_134,0,5,1.0000,1.0000,1.0000,1.0000
Closure_134,1,2,1.0000,0.3200,0.0000,0.3200
Closure_134,1,3,1.0000,0.2400,0.0000,0.2400
Closure_134,1,4,1.0000,0.2800,0.0000,0.2800
Closure_134,1,5,1.0000,1.0000,1.0000,1.0000
Closure_134,2,3,1.0000,0.2400,0.0000,0.2400
Closure_134,2,4,1.0000,0.2800,0.0000,0.2800
Closure_134,2,5,1.0000,1.0000,1.0000,1.0000
Closure_134,3,4,1.0000,0.2000,0.0000,0.2000
Closure_134,3,5,1.0000,1.0000,1.0000,1.0000
Closure_134,4,5,0.9000,1.0000,1.0000,0.9000
Closure_135,0,1,1.0000,1.0000,1.0000,1.0000
Closure_135,0,2,1.0000,1.0000,1.0000,1.0000
Closure_135,1,2,1.0000,0.0000,0.0000,0.0000
Closure_136,0,1,0.9333,1.0000,1.0000,0.9333
Closure_137,0,1,1.0000,0.0357,0.0000,0.0357
Closure_137,0,2,1.0000,0.1071,0.0000,0.1071
Closure_137,0,3,1.0000,0.1071,0.0000,0.1071
Closure_137,0,4,1.0000,0.0357,0.0000,0.0357
Closure_137,0,5,1.0000,0.3214,0.0000,0.3214
Closure_137,0,6,1.0000,0.0357,0.0000,0.0357
Closure_137,0,7,1.0000,1.0000,1.0000,1.0000
Closure_137,0,8,1.0000,1.0000,1.0000,1.0000
Closure_137,0,9,1.0000,1.0000,1.0000,1.0000
Closure_137,1,2,1.0000,0.0714,0.0000,0.0714
Closure_137,1,3,1.0000,0.0714,0.0000,0.0714
Closure_137,1,4,1.0000,0.0000,0.0000,0.0000
Closure_137,1,5,1.0000,0.2857,0.0000,0.2857
Closure_137,1,6,1.0000,0.0000,0.0000,0.0000
Closure_137,1,7,1.0000,1.0000,1.0000,1.0000
Closure_137,1,8,1.0000,1.0000,1.0000,1.0000
Closure_137,1,9,1.0000,1.0000,1.0000,1.0000
Closure_137,2,3,1.0000,0.1429,0.0000,0.1429
Closure_137,2,4,1.0000,0.0714,0.0000,0.0714
Closure_137,2,5,1.0000,0.3571,0.0000,0.3571
Closure_137,2,6,1.0000,0.0714,0.0000,0.0714
Closure_137,2,7,1.0000,1.0000,1.0000,1.0000
Closure_137,2,8,1.0000,1.0000,1.0000,1.0000
Closure_137,2,9,1.0000,1.0000,1.0000,1.0000
Closure_137,3,4,1.0000,0.0714,0.0000,0.0714
Closure_137,3,5,0.9794,0.3571,0.0000,0.3498
Closure_137,3,6,1.0000,0.0714,0.0000,0.0714
Closure_137,3,7,1.0000,1.0000,1.0000,1.0000
Closure_137,3,8,1.0000,1.0000,1.0000,1.0000
Closure_137,3,9,1.0000,1.0000,1.0000,1.0000
Closure_137,4,5,1.0000,0.2857,0.0000,0.2857
Closure_137,4,6,1.0000,0.0000,0.0000,0.0000
Closure_137,4,7,1.0000,1.0000,1.0000,1.0000
Closure_137,4,8,1.0000,1.0000,1.0000,1.0000
Closure_137,4,9,1.0000,1.0000,1.0000,1.0000
Closure_137,5,6,1.0000,0.2857,0.0000,0.2857
Closure_137,5,7,1.0000,1.0000,1.0000,1.0000
Closure_137,5,8,1.0000,1.0000,1.0000,1.0000
Closure_137,5,9,1.0000,1.0000,1.0000,1.0000
Closure_137,6,7,1.0000,1.0000,1.0000,1.0000
Closure_137,6,8,1.0000,1.0000,1.0000,1.0000
Closure_137,6,9,1.0000,1.0000,1.0000,1.0000
Closure_137,7,8,1.0000,1.0000,1.0000,1.0000
Closure_137,7,9,1.0000,1.0000,1.0000,1.0000
Closure_137,8,9,0.0000,0.1000,0.0000,0.0000
Closure_138,0,1,1.0000,0.2593,0.0000,0.2593
Closure_138,0,2,1.0000,1.0000,1.0000,1.0000
Closure_138,1,2,1.0000,1.0000,1.0000,1.0000
Closure_139,0,1,1.0000,0.0000,0.0000,0.0000
Closure_139,0,2,1.0000,0.0000,0.0000,0.0000
Closure_139,0,3,1.0000,0.1333,0.0000,0.1333
Closure_139,1,2,0.8889,0.0000,0.0000,0.0000
Closure_139,1,3,1.0000,0.1333,0.0000,0.1333
Closure_139,2,3,1.0000,0.1333,0.0000,0.1333
Closure_140,0,1,1.0000,0.0000,0.0000,0.0000
Closure_140,0,2,1.0000,0.1111,0.0000,0.1111
Closure_140,1,2,0.7143,0.1111,0.0000,0.0794
Closure_141,0,1,1.0000,1.0000,1.0000,1.0000
Closure_141,0,2,1.0000,1.0000,1.0000,1.0000
Closure_141,1,2,0.8400,0.0769,0.0000,0.0646
Closure_142,0,1,1.0000,1.0000,1.0000,1.0000
Closure_142,0,2,1.0000,1.0000,1.0000,1.0000
Closure_142,1,2,1.0000,0.0000,0.0000,0.0000
Closure_143,0,1,1.0000,1.0000,1.0000,1.0000
Closure_144,0,1,1.0000,0.0800,0.0000,0.0800
Closure_144,0,2,1.0000,0.0000,0.0000,0.0000
Closure_144,0,3,1.0000,0.3600,0.0000,0.3600
Closure_144,0,4,1.0000,1.0000,1.0000,1.0000
Closure_144,0,5,1.0000,1.0000,1.0000,1.0000
Closure_144,0,6,1.0000,1.0000,1.0000,1.0000
Closure_144,0,7,1.0000,1.0000,1.0000,1.0000
Closure_144,0,8,1.0000,1.0000,1.0000,1.0000
Closure_144,1,2,1.0000,0.0800,0.0000,0.0800
Closure_144,1,3,1.0000,0.4400,0.0000,0.4400
Closure_144,1,4,1.0000,1.0000,1.0000,1.0000
Closure_144,1,5,1.0000,1.0000,1.0000,1.0000
Closure_144,1,6,1.0000,1.0000,1.0000,1.0000
Closure_144,1,7,1.0000,1.0000,1.0000,1.0000
Closure_144,1,8,1.0000,1.0000,1.0000,1.0000
Closure_144,2,3,1.0000,0.3600,0.0000,0.3600
Closure_144,2,4,1.0000,1.0000,1.0000,1.0000
Closure_144,2,5,1.0000,1.0000,1.0000,1.0000
Closure_144,2,6,1.0000,1.0000,1.0000,1.0000
Closure_144,2,7,0.8857,1.0000,1.0000,0.8857
Closure_144,2,8,1.0000,1.0000,1.0000,1.0000
Closure_144,3,4,1.0000,1.0000,1.0000,1.0000
Closure_144,3,5,1.0000,1.0000,1.0000,1.0000
Closure_144,3,6,1.0000,1.0000,1.0000,1.0000
Closure_144,3,7,1.0000,1.0000,1.0000,1.0000
Closure_144,3,8,1.0000,1.0000,1.0000,1.0000
Closure_144,4,5,1.0000,0.0000,0.0000,0.0000
Closure_144,4,6,1.0000,0.0000,0.0000,0.0000
Closure_144,4,7,1.0000,1.0000,1.0000,1.0000
Closure_144,4,8,1.0000,1.0000,1.0000,1.0000
Closure_144,5,6,1.0000,0.0000,0.0000,0.0000
Closure_144,5,7,1.0000,1.0000,1.0000,1.0000
Closure_144,5,8,1.0000,1.0000,1.0000,1.0000
Closure_144,6,7,1.0000,1.0000,1.0000,1.0000
Closure_144,6,8,1.0000,1.0000,1.0000,1.0000
Closure_144,7,8,1.0000,1.0000,1.0000,1.0000
Closure_147,0,1,1.0000,1.0000,1.0000,1.0000
Closure_148,0,1,1.0000,1.0000,1.0000,1.0000
Closure_148,0,2,1.0000,1.0000,1.0000,1.0000
Closure_148,0,3,1.0000,1.0000,1.0000,1.0000
Closure_148,0,4,1.0000,1.0000,1.0000,1.0000
Closure_148,0,5,1.0000,1.0000,1.0000,1.0000
Closure_148,0,6,1.0000,1.0000,1.0000,1.0000
Closure_148,0,7,1.0000,1.0000,1.0000,1.0000
Closure_148,0,8,1.0000,1.0000,1.0000,1.0000
Closure_148,0,9,1.0000,1.0000,1.0000,1.0000
Closure_148,0,10,1.0000,1.0000,1.0000,1.0000
Closure_148,0,11,1.0000,1.0000,1.0000,1.0000
Closure_148,0,12,1.0000,1.0000,1.0000,1.0000
Closure_148,0,13,1.0000,1.0000,1.0000,1.0000
Closure_148,0,14,1.0000,1.0000,1.0000,1.0000
Closure_148,0,15,1.0000,1.0000,1.0000,1.0000
Closure_148,1,2,1.0000,0.1579,0.0000,0.1579
Closure_148,1,3,1.0000,0.1579,0.0000,0.1579
Closure_148,1,4,1.0000,0.0526,0.0000,0.0526
Closure_148,1,5,1.0000,0.1053,0.0000,0.1053
Closure_148,1,6,1.0000,0.0000,0.0000,0.0000
Closure_148,1,7,1.0000,0.1053,0.0000,0.1053
Closure_148,1,8,1.0000,0.1579,0.0000,0.1579
Closure_148,1,9,1.0000,0.0526,0.0000,0.0526
Closure_148,1,10,1.0000,0.0000,0.0000,0.0000
Closure_148,1,11,1.0000,0.0000,0.0000,0.0000
Closure_148,1,12,1.0000,0.0000,0.0000,0.0000
Closure_148,1,13,1.0000,0.2632,0.0000,0.2632
Closure_148,1,14,1.0000,0.1053,0.0000,0.1053
Closure_148,1,15,1.0000,0.1053,0.0000,0.1053
Closure_148,2,3,1.0000,0.3158,0.0000,0.3158
Closure_148,2,4,1.0000,0.2105,0.0000,0.2105
Closure_148,2,5,1.0000,0.2632,0.0000,0.2632
Closure_148,2,6,1.0000,0.1579,0.0000,0.1579
Closure_148,2,7,1.0000,0.2632,0.0000,0.2632
Closure_148,2,8,1.0000,0.3158,0.0000,0.3158
Closure_148,2,9,1.0000,0.2105,0.0000,0.2105
Closure_148,2,10,1.0000,0.1579,0.0000,0.1579
Closure_148,2,11,1.0000,0.1579,0.0000,0.1579
Closure_148,2,12,1.0000,0.1579,0.0000,0.1579
Closure_148,2,13,1.0000,0.4211,0.0000,0.4211
Closure_148,2,14,1.0000,0.2632,0.0000,0.2632
Closure_148,2,15,1.0000,0.2632,0.0000,0.2632
Closure_148,3,4,1.0000,0.2105,0.0000,0.2105
Closure_148,3,5,0.9661,0.2632,0.0000,0.2542
Closure_148,3,6,0.9545,0.1579,0.0000,0.1507
Closure_148,3,7,0.9608,0.2632,0.0000,0.2528
Closure_148,3,8,1.0000,0.3158,0.0000,0.3158
Closure_148,3,9,0.9420,0.2105,0.0000,0.1983
Closure_148,3,10,0.8710,0.1579,0.0000,0.1375
Closure_148,3,11,0.9487,0.1579,0.0000,0.1498
Closure_148,3,12,0.9245,0.1579,0.0000,0.1460
Closure_148,3,13,1.0000,0.4211,0.0000,0.4211
Closure_148,3,14,0.9016,0.2632,0.0000,0.2373
Closure_148,3,15,0.9500,0.2632,0.0000,0.2500
Closure_148,4,5,1.0000,0.1579,0.0000,0.1579
Closure_148,4,6,1.0000,0.0526,0.0000,0.0526
Closure_148,4,7,1.0000,0.1579,0.0000,0.1579
Closure_148,4,8,1.0000,0.2105,0.0000,0.2105
Closure_148,4,9,1.0000,0.1053,0.0000,0.1053
Closure_148,4,10,1.0000,0.0526,0.0000,0.0526
Closure_148,4,11,1.0000,0.0526,0.0000,0.0526
Closure_148,4,12,1.0000,0.0526,0.0000,0.0526
Closure_148,4,13,1.0000,0.3158,0.0000,0.3158
Closure_148,4,14,1.0000,0.1579,0.0000,0.1579
Closure_148,4,15,1.0000,0.1579,0.0000,0.1579
Closure_148,5,6,0.8824,0.1053,0.0000,0.0929
Closure_148,5,7,0.9167,0.2105,0.0000,0.1930
Closure_148,5,8,1.0000,0.2632,0.0000,0.2632
Closure_148,5,9,0.9524,0.1579,0.0000,0.1504
Closure_148,5,10,0.9429,0.1053,0.0000,0.0992
Closure_148,5,11,0.9608,0.1053,0.0000,0.1011
Closure_148,5,12,0.9231,0.1053,0.0000,0.0972
Closure_148,5,13,1.0000,0.3684,0.0000,0.3684
Closure_148,5,14,0.9412,0.2105,0.0000,0.1981
Closure_148,5,15,1.0000,0.2105,0.0000,0.2105
Closure_148,6,7,0.7778,0.1053,0.0000,0.0819
Closure_148,6,8,1.0000,0.1579,0.0000,0.1579
